0	0	0	0
0	0	1	2
0	0	2	5
0	0	3	7
0	0	4	10
0	0	5	12
0	0	6	15
0	0	7	17
0	0	8	20
0	0	9	22
0	0	10	25
0	0	11	27
0	0	12	30
0	0	13	32
0	0	14	35
0	0	15	37
0	0	16	40
0	0	17	42
0	0	18	45
0	0	19	47
0	0	20	50
0	0	21	52
0	0	22	55
0	0	23	57
0	0	24	60
0	0	25	62
0	0	26	65
0	0	27	67
0	0	28	70
0	0	29	72
0	0	30	75
0	0	31	77
0	0	32	80
0	0	33	82
0	0	34	85
0	0	35	87
0	0	36	90
0	0	37	92
0	0	38	95
0	0	39	97
0	0	40	100
0	0	41	102
0	0	42	105
0	0	43	107
0	0	44	110
0	0	45	112
0	0	46	115
0	0	47	117
0	0	48	120
0	0	49	122
0	1	0	3
0	1	1	5
0	1	2	8
0	1	3	10
0	1	4	13
0	1	5	15
0	1	6	18
0	1	7	20
0	1	8	23
0	1	9	25
0	1	10	28
0	1	11	30
0	1	12	33
0	1	13	35
0	1	14	38
0	1	15	40
0	1	16	43
0	1	17	45
0	1	18	48
0	1	19	50
0	1	20	53
0	1	21	55
0	1	22	58
0	1	23	60
0	1	24	63
0	1	25	65
0	1	26	68
0	1	27	70
0	1	28	73
0	1	29	75
0	1	30	78
0	1	31	80
0	1	32	83
0	1	33	85
0	1	34	88
0	1	35	90
0	1	36	93
0	1	37	95
0	1	38	98
0	1	39	100
0	1	40	103
0	1	41	105
0	1	42	108
0	1	43	110
0	1	44	113
0	1	45	115
0	1	46	118
0	1	47	120
0	1	48	123
0	1	49	125
0	2	0	6
0	2	1	8
0	2	2	11
0	2	3	13
0	2	4	16
0	2	5	18
0	2	6	21
0	2	7	23
0	2	8	26
0	2	9	28
0	2	10	31
0	2	11	33
0	2	12	36
0	2	13	38
0	2	14	41
0	2	15	43
0	2	16	46
0	2	17	48
0	2	18	51
0	2	19	53
0	2	20	56
0	2	21	58
0	2	22	61
0	2	23	63
0	2	24	66
0	2	25	68
0	2	26	71
0	2	27	73
0	2	28	76
0	2	29	78
0	2	30	81
0	2	31	83
0	2	32	86
0	2	33	88
0	2	34	91
0	2	35	93
0	2	36	96
0	2	37	98
0	2	38	101
0	2	39	103
0	2	40	106
0	2	41	108
0	2	42	111
0	2	43	113
0	2	44	116
0	2	45	118
0	2	46	121
0	2	47	123
0	2	48	126
0	2	49	128
0	3	0	9
0	3	1	11
0	3	2	14
0	3	3	16
0	3	4	19
0	3	5	21
0	3	6	24
0	3	7	26
0	3	8	29
0	3	9	31
0	3	10	34
0	3	11	36
0	3	12	39
0	3	13	41
0	3	14	44
0	3	15	46
0	3	16	49
0	3	17	51
0	3	18	54
0	3	19	56
0	3	20	59
0	3	21	61
0	3	22	64
0	3	23	66
0	3	24	69
0	3	25	71
0	3	26	74
0	3	27	76
0	3	28	79
0	3	29	81
0	3	30	84
0	3	31	86
0	3	32	89
0	3	33	91
0	3	34	94
0	3	35	96
0	3	36	99
0	3	37	101
0	3	38	104
0	3	39	106
0	3	40	109
0	3	41	111
0	3	42	114
0	3	43	116
0	3	44	119
0	3	45	121
0	3	46	124
0	3	47	126
0	3	48	129
0	3	49	131
0	4	0	12
0	4	1	14
0	4	2	17
0	4	3	19
0	4	4	22
0	4	5	24
0	4	6	27
0	4	7	29
0	4	8	32
0	4	9	34
0	4	10	37
0	4	11	39
0	4	12	42
0	4	13	44
0	4	14	47
0	4	15	49
0	4	16	52
0	4	17	54
0	4	18	57
0	4	19	59
0	4	20	62
0	4	21	64
0	4	22	67
0	4	23	69
0	4	24	72
0	4	25	74
0	4	26	77
0	4	27	79
0	4	28	82
0	4	29	84
0	4	30	87
0	4	31	89
0	4	32	92
0	4	33	94
0	4	34	97
0	4	35	99
0	4	36	102
0	4	37	104
0	4	38	107
0	4	39	109
0	4	40	112
0	4	41	114
0	4	42	117
0	4	43	119
0	4	44	122
0	4	45	124
0	4	46	127
0	4	47	129
0	4	48	132
0	4	49	134
0	5	0	15
0	5	1	17
0	5	2	20
0	5	3	22
0	5	4	25
0	5	5	27
0	5	6	30
0	5	7	32
0	5	8	35
0	5	9	37
0	5	10	40
0	5	11	42
0	5	12	45
0	5	13	47
0	5	14	50
0	5	15	52
0	5	16	55
0	5	17	57
0	5	18	60
0	5	19	62
0	5	20	65
0	5	21	67
0	5	22	70
0	5	23	72
0	5	24	75
0	5	25	77
0	5	26	80
0	5	27	82
0	5	28	85
0	5	29	87
0	5	30	90
0	5	31	92
0	5	32	95
0	5	33	97
0	5	34	100
0	5	35	102
0	5	36	105
0	5	37	107
0	5	38	110
0	5	39	112
0	5	40	115
0	5	41	117
0	5	42	120
0	5	43	122
0	5	44	125
0	5	45	127
0	5	46	130
0	5	47	132
0	5	48	135
0	5	49	137
0	6	0	18
0	6	1	20
0	6	2	23
0	6	3	25
0	6	4	28
0	6	5	30
0	6	6	33
0	6	7	35
0	6	8	38
0	6	9	40
0	6	10	43
0	6	11	45
0	6	12	48
0	6	13	50
0	6	14	53
0	6	15	55
0	6	16	58
0	6	17	60
0	6	18	63
0	6	19	65
0	6	20	68
0	6	21	70
0	6	22	73
0	6	23	75
0	6	24	78
0	6	25	80
0	6	26	83
0	6	27	85
0	6	28	88
0	6	29	90
0	6	30	93
0	6	31	95
0	6	32	98
0	6	33	100
0	6	34	103
0	6	35	105
0	6	36	108
0	6	37	110
0	6	38	113
0	6	39	115
0	6	40	118
0	6	41	120
0	6	42	123
0	6	43	125
0	6	44	128
0	6	45	130
0	6	46	133
0	6	47	135
0	6	48	138
0	6	49	140
0	7	0	21
0	7	1	23
0	7	2	26
0	7	3	28
0	7	4	31
0	7	5	33
0	7	6	36
0	7	7	38
0	7	8	41
0	7	9	43
0	7	10	46
0	7	11	48
0	7	12	51
0	7	13	53
0	7	14	56
0	7	15	58
0	7	16	61
0	7	17	63
0	7	18	66
0	7	19	68
0	7	20	71
0	7	21	73
0	7	22	76
0	7	23	78
0	7	24	81
0	7	25	83
0	7	26	86
0	7	27	88
0	7	28	91
0	7	29	93
0	7	30	96
0	7	31	98
0	7	32	101
0	7	33	103
0	7	34	106
0	7	35	108
0	7	36	111
0	7	37	113
0	7	38	116
0	7	39	118
0	7	40	121
0	7	41	123
0	7	42	126
0	7	43	128
0	7	44	131
0	7	45	133
0	7	46	136
0	7	47	138
0	7	48	141
0	7	49	143
0	8	0	24
0	8	1	26
0	8	2	29
0	8	3	31
0	8	4	34
0	8	5	36
0	8	6	39
0	8	7	41
0	8	8	44
0	8	9	46
0	8	10	49
0	8	11	51
0	8	12	54
0	8	13	56
0	8	14	59
0	8	15	61
0	8	16	64
0	8	17	66
0	8	18	69
0	8	19	71
0	8	20	74
0	8	21	76
0	8	22	79
0	8	23	81
0	8	24	84
0	8	25	86
0	8	26	89
0	8	27	91
0	8	28	94
0	8	29	96
0	8	30	99
0	8	31	101
0	8	32	104
0	8	33	106
0	8	34	109
0	8	35	111
0	8	36	114
0	8	37	116
0	8	38	119
0	8	39	121
0	8	40	124
0	8	41	126
0	8	42	129
0	8	43	131
0	8	44	134
0	8	45	136
0	8	46	139
0	8	47	141
0	8	48	144
0	8	49	146
0	9	0	27
0	9	1	29
0	9	2	32
0	9	3	34
0	9	4	37
0	9	5	39
0	9	6	42
0	9	7	44
0	9	8	47
0	9	9	49
0	9	10	52
0	9	11	54
0	9	12	57
0	9	13	59
0	9	14	62
0	9	15	64
0	9	16	67
0	9	17	69
0	9	18	72
0	9	19	74
0	9	20	77
0	9	21	79
0	9	22	82
0	9	23	84
0	9	24	87
0	9	25	89
0	9	26	92
0	9	27	94
0	9	28	97
0	9	29	99
0	9	30	102
0	9	31	104
0	9	32	107
0	9	33	109
0	9	34	112
0	9	35	114
0	9	36	117
0	9	37	119
0	9	38	122
0	9	39	124
0	9	40	127
0	9	41	129
0	9	42	132
0	9	43	134
0	9	44	137
0	9	45	139
0	9	46	142
0	9	47	144
0	9	48	147
0	9	49	149
0	10	0	30
0	10	1	32
0	10	2	35
0	10	3	37
0	10	4	40
0	10	5	42
0	10	6	45
0	10	7	47
0	10	8	50
0	10	9	52
0	10	10	55
0	10	11	57
0	10	12	60
0	10	13	62
0	10	14	65
0	10	15	67
0	10	16	70
0	10	17	72
0	10	18	75
0	10	19	77
0	10	20	80
0	10	21	82
0	10	22	85
0	10	23	87
0	10	24	90
0	10	25	92
0	10	26	95
0	10	27	97
0	10	28	100
0	10	29	102
0	10	30	105
0	10	31	107
0	10	32	110
0	10	33	112
0	10	34	115
0	10	35	117
0	10	36	120
0	10	37	122
0	10	38	125
0	10	39	127
0	10	40	130
0	10	41	132
0	10	42	135
0	10	43	137
0	10	44	140
0	10	45	142
0	10	46	145
0	10	47	147
0	10	48	150
0	10	49	152
0	11	0	33
0	11	1	35
0	11	2	38
0	11	3	40
0	11	4	43
0	11	5	45
0	11	6	48
0	11	7	50
0	11	8	53
0	11	9	55
0	11	10	58
0	11	11	60
0	11	12	63
0	11	13	65
0	11	14	68
0	11	15	70
0	11	16	73
0	11	17	75
0	11	18	78
0	11	19	80
0	11	20	83
0	11	21	85
0	11	22	88
0	11	23	90
0	11	24	93
0	11	25	95
0	11	26	98
0	11	27	100
0	11	28	103
0	11	29	105
0	11	30	108
0	11	31	110
0	11	32	113
0	11	33	115
0	11	34	118
0	11	35	120
0	11	36	123
0	11	37	125
0	11	38	128
0	11	39	130
0	11	40	133
0	11	41	135
0	11	42	138
0	11	43	140
0	11	44	143
0	11	45	145
0	11	46	148
0	11	47	150
0	11	48	153
0	11	49	155
0	12	0	36
0	12	1	38
0	12	2	41
0	12	3	43
0	12	4	46
0	12	5	48
0	12	6	51
0	12	7	53
0	12	8	56
0	12	9	58
0	12	10	61
0	12	11	63
0	12	12	66
0	12	13	68
0	12	14	71
0	12	15	73
0	12	16	76
0	12	17	78
0	12	18	81
0	12	19	83
0	12	20	86
0	12	21	88
0	12	22	91
0	12	23	93
0	12	24	96
0	12	25	98
0	12	26	101
0	12	27	103
0	12	28	106
0	12	29	108
0	12	30	111
0	12	31	113
0	12	32	116
0	12	33	118
0	12	34	121
0	12	35	123
0	12	36	126
0	12	37	128
0	12	38	131
0	12	39	133
0	12	40	136
0	12	41	138
0	12	42	141
0	12	43	143
0	12	44	146
0	12	45	148
0	12	46	151
0	12	47	153
0	12	48	156
0	12	49	158
0	13	0	39
0	13	1	41
0	13	2	44
0	13	3	46
0	13	4	49
0	13	5	51
0	13	6	54
0	13	7	56
0	13	8	59
0	13	9	61
0	13	10	64
0	13	11	66
0	13	12	69
0	13	13	71
0	13	14	74
0	13	15	76
0	13	16	79
0	13	17	81
0	13	18	84
0	13	19	86
0	13	20	89
0	13	21	91
0	13	22	94
0	13	23	96
0	13	24	99
0	13	25	101
0	13	26	104
0	13	27	106
0	13	28	109
0	13	29	111
0	13	30	114
0	13	31	116
0	13	32	119
0	13	33	121
0	13	34	124
0	13	35	126
0	13	36	129
0	13	37	131
0	13	38	134
0	13	39	136
0	13	40	139
0	13	41	141
0	13	42	144
0	13	43	146
0	13	44	149
0	13	45	151
0	13	46	154
0	13	47	156
0	13	48	159
0	13	49	161
0	14	0	42
0	14	1	44
0	14	2	47
0	14	3	49
0	14	4	52
0	14	5	54
0	14	6	57
0	14	7	59
0	14	8	62
0	14	9	64
0	14	10	67
0	14	11	69
0	14	12	72
0	14	13	74
0	14	14	77
0	14	15	79
0	14	16	82
0	14	17	84
0	14	18	87
0	14	19	89
0	14	20	92
0	14	21	94
0	14	22	97
0	14	23	99
0	14	24	102
0	14	25	104
0	14	26	107
0	14	27	109
0	14	28	112
0	14	29	114
0	14	30	117
0	14	31	119
0	14	32	122
0	14	33	124
0	14	34	127
0	14	35	129
0	14	36	132
0	14	37	134
0	14	38	137
0	14	39	139
0	14	40	142
0	14	41	144
0	14	42	147
0	14	43	149
0	14	44	152
0	14	45	154
0	14	46	157
0	14	47	159
0	14	48	162
0	14	49	164
0	15	0	45
0	15	1	47
0	15	2	50
0	15	3	52
0	15	4	55
0	15	5	57
0	15	6	60
0	15	7	62
0	15	8	65
0	15	9	67
0	15	10	70
0	15	11	72
0	15	12	75
0	15	13	77
0	15	14	80
0	15	15	82
0	15	16	85
0	15	17	87
0	15	18	90
0	15	19	92
0	15	20	95
0	15	21	97
0	15	22	100
0	15	23	102
0	15	24	105
0	15	25	107
0	15	26	110
0	15	27	112
0	15	28	115
0	15	29	117
0	15	30	120
0	15	31	122
0	15	32	125
0	15	33	127
0	15	34	130
0	15	35	132
0	15	36	135
0	15	37	137
0	15	38	140
0	15	39	142
0	15	40	145
0	15	41	147
0	15	42	150
0	15	43	152
0	15	44	155
0	15	45	157
0	15	46	160
0	15	47	162
0	15	48	165
0	15	49	167
0	16	0	48
0	16	1	50
0	16	2	53
0	16	3	55
0	16	4	58
0	16	5	60
0	16	6	63
0	16	7	65
0	16	8	68
0	16	9	70
0	16	10	73
0	16	11	75
0	16	12	78
0	16	13	80
0	16	14	83
0	16	15	85
0	16	16	88
0	16	17	90
0	16	18	93
0	16	19	95
0	16	20	98
0	16	21	100
0	16	22	103
0	16	23	105
0	16	24	108
0	16	25	110
0	16	26	113
0	16	27	115
0	16	28	118
0	16	29	120
0	16	30	123
0	16	31	125
0	16	32	128
0	16	33	130
0	16	34	133
0	16	35	135
0	16	36	138
0	16	37	140
0	16	38	143
0	16	39	145
0	16	40	148
0	16	41	150
0	16	42	153
0	16	43	155
0	16	44	158
0	16	45	160
0	16	46	163
0	16	47	165
0	16	48	168
0	16	49	170
0	17	0	51
0	17	1	53
0	17	2	56
0	17	3	58
0	17	4	61
0	17	5	63
0	17	6	66
0	17	7	68
0	17	8	71
0	17	9	73
0	17	10	76
0	17	11	78
0	17	12	81
0	17	13	83
0	17	14	86
0	17	15	88
0	17	16	91
0	17	17	93
0	17	18	96
0	17	19	98
0	17	20	101
0	17	21	103
0	17	22	106
0	17	23	108
0	17	24	111
0	17	25	113
0	17	26	116
0	17	27	118
0	17	28	121
0	17	29	123
0	17	30	126
0	17	31	128
0	17	32	131
0	17	33	133
0	17	34	136
0	17	35	138
0	17	36	141
0	17	37	143
0	17	38	146
0	17	39	148
0	17	40	151
0	17	41	153
0	17	42	156
0	17	43	158
0	17	44	161
0	17	45	163
0	17	46	166
0	17	47	168
0	17	48	171
0	17	49	173
0	18	0	54
0	18	1	56
0	18	2	59
0	18	3	61
0	18	4	64
0	18	5	66
0	18	6	69
0	18	7	71
0	18	8	74
0	18	9	76
0	18	10	79
0	18	11	81
0	18	12	84
0	18	13	86
0	18	14	89
0	18	15	91
0	18	16	94
0	18	17	96
0	18	18	99
0	18	19	101
0	18	20	104
0	18	21	106
0	18	22	109
0	18	23	111
0	18	24	114
0	18	25	116
0	18	26	119
0	18	27	121
0	18	28	124
0	18	29	126
0	18	30	129
0	18	31	131
0	18	32	134
0	18	33	136
0	18	34	139
0	18	35	141
0	18	36	144
0	18	37	146
0	18	38	149
0	18	39	151
0	18	40	154
0	18	41	156
0	18	42	159
0	18	43	161
0	18	44	164
0	18	45	166
0	18	46	169
0	18	47	171
0	18	48	174
0	18	49	176
0	19	0	57
0	19	1	59
0	19	2	62
0	19	3	64
0	19	4	67
0	19	5	69
0	19	6	72
0	19	7	74
0	19	8	77
0	19	9	79
0	19	10	82
0	19	11	84
0	19	12	87
0	19	13	89
0	19	14	92
0	19	15	94
0	19	16	97
0	19	17	99
0	19	18	102
0	19	19	104
0	19	20	107
0	19	21	109
0	19	22	112
0	19	23	114
0	19	24	117
0	19	25	119
0	19	26	122
0	19	27	124
0	19	28	127
0	19	29	129
0	19	30	132
0	19	31	134
0	19	32	137
0	19	33	139
0	19	34	142
0	19	35	144
0	19	36	147
0	19	37	149
0	19	38	152
0	19	39	154
0	19	40	157
0	19	41	159
0	19	42	162
0	19	43	164
0	19	44	167
0	19	45	169
0	19	46	172
0	19	47	174
0	19	48	177
0	19	49	179
1	0	0	2
1	0	1	4
1	0	2	7
1	0	3	9
1	0	4	12
1	0	5	14
1	0	6	17
1	0	7	19
1	0	8	22
1	0	9	24
1	0	10	27
1	0	11	29
1	0	12	32
1	0	13	34
1	0	14	37
1	0	15	39
1	0	16	42
1	0	17	44
1	0	18	47
1	0	19	49
1	0	20	52
1	0	21	54
1	0	22	57
1	0	23	59
1	0	24	62
1	0	25	64
1	0	26	67
1	0	27	69
1	0	28	72
1	0	29	74
1	0	30	77
1	0	31	79
1	0	32	82
1	0	33	84
1	0	34	87
1	0	35	89
1	0	36	92
1	0	37	94
1	0	38	97
1	0	39	99
1	0	40	102
1	0	41	104
1	0	42	107
1	0	43	109
1	0	44	112
1	0	45	114
1	0	46	117
1	0	47	119
1	0	48	122
1	0	49	124
1	1	0	5
1	1	1	7
1	1	2	10
1	1	3	12
1	1	4	15
1	1	5	17
1	1	6	20
1	1	7	22
1	1	8	25
1	1	9	27
1	1	10	30
1	1	11	32
1	1	12	35
1	1	13	37
1	1	14	40
1	1	15	42
1	1	16	45
1	1	17	47
1	1	18	50
1	1	19	52
1	1	20	55
1	1	21	57
1	1	22	60
1	1	23	62
1	1	24	65
1	1	25	67
1	1	26	70
1	1	27	72
1	1	28	75
1	1	29	77
1	1	30	80
1	1	31	82
1	1	32	85
1	1	33	87
1	1	34	90
1	1	35	92
1	1	36	95
1	1	37	97
1	1	38	100
1	1	39	102
1	1	40	105
1	1	41	107
1	1	42	110
1	1	43	112
1	1	44	115
1	1	45	117
1	1	46	120
1	1	47	122
1	1	48	125
1	1	49	127
1	2	0	8
1	2	1	10
1	2	2	13
1	2	3	15
1	2	4	18
1	2	5	20
1	2	6	23
1	2	7	25
1	2	8	28
1	2	9	30
1	2	10	33
1	2	11	35
1	2	12	38
1	2	13	40
1	2	14	43
1	2	15	45
1	2	16	48
1	2	17	50
1	2	18	53
1	2	19	55
1	2	20	58
1	2	21	60
1	2	22	63
1	2	23	65
1	2	24	68
1	2	25	70
1	2	26	73
1	2	27	75
1	2	28	78
1	2	29	80
1	2	30	83
1	2	31	85
1	2	32	88
1	2	33	90
1	2	34	93
1	2	35	95
1	2	36	98
1	2	37	100
1	2	38	103
1	2	39	105
1	2	40	108
1	2	41	110
1	2	42	113
1	2	43	115
1	2	44	118
1	2	45	120
1	2	46	123
1	2	47	125
1	2	48	128
1	2	49	130
1	3	0	11
1	3	1	13
1	3	2	16
1	3	3	18
1	3	4	21
1	3	5	23
1	3	6	26
1	3	7	28
1	3	8	31
1	3	9	33
1	3	10	36
1	3	11	38
1	3	12	41
1	3	13	43
1	3	14	46
1	3	15	48
1	3	16	51
1	3	17	53
1	3	18	56
1	3	19	58
1	3	20	61
1	3	21	63
1	3	22	66
1	3	23	68
1	3	24	71
1	3	25	73
1	3	26	76
1	3	27	78
1	3	28	81
1	3	29	83
1	3	30	86
1	3	31	88
1	3	32	91
1	3	33	93
1	3	34	96
1	3	35	98
1	3	36	101
1	3	37	103
1	3	38	106
1	3	39	108
1	3	40	111
1	3	41	113
1	3	42	116
1	3	43	118
1	3	44	121
1	3	45	123
1	3	46	126
1	3	47	128
1	3	48	131
1	3	49	133
1	4	0	14
1	4	1	16
1	4	2	19
1	4	3	21
1	4	4	24
1	4	5	26
1	4	6	29
1	4	7	31
1	4	8	34
1	4	9	36
1	4	10	39
1	4	11	41
1	4	12	44
1	4	13	46
1	4	14	49
1	4	15	51
1	4	16	54
1	4	17	56
1	4	18	59
1	4	19	61
1	4	20	64
1	4	21	66
1	4	22	69
1	4	23	71
1	4	24	74
1	4	25	76
1	4	26	79
1	4	27	81
1	4	28	84
1	4	29	86
1	4	30	89
1	4	31	91
1	4	32	94
1	4	33	96
1	4	34	99
1	4	35	101
1	4	36	104
1	4	37	106
1	4	38	109
1	4	39	111
1	4	40	114
1	4	41	116
1	4	42	119
1	4	43	121
1	4	44	124
1	4	45	126
1	4	46	129
1	4	47	131
1	4	48	134
1	4	49	136
1	5	0	17
1	5	1	19
1	5	2	22
1	5	3	24
1	5	4	27
1	5	5	29
1	5	6	32
1	5	7	34
1	5	8	37
1	5	9	39
1	5	10	42
1	5	11	44
1	5	12	47
1	5	13	49
1	5	14	52
1	5	15	54
1	5	16	57
1	5	17	59
1	5	18	62
1	5	19	64
1	5	20	67
1	5	21	69
1	5	22	72
1	5	23	74
1	5	24	77
1	5	25	79
1	5	26	82
1	5	27	84
1	5	28	87
1	5	29	89
1	5	30	92
1	5	31	94
1	5	32	97
1	5	33	99
1	5	34	102
1	5	35	104
1	5	36	107
1	5	37	109
1	5	38	112
1	5	39	114
1	5	40	117
1	5	41	119
1	5	42	122
1	5	43	124
1	5	44	127
1	5	45	129
1	5	46	132
1	5	47	134
1	5	48	137
1	5	49	139
1	6	0	20
1	6	1	22
1	6	2	25
1	6	3	27
1	6	4	30
1	6	5	32
1	6	6	35
1	6	7	37
1	6	8	40
1	6	9	42
1	6	10	45
1	6	11	47
1	6	12	50
1	6	13	52
1	6	14	55
1	6	15	57
1	6	16	60
1	6	17	62
1	6	18	65
1	6	19	67
1	6	20	70
1	6	21	72
1	6	22	75
1	6	23	77
1	6	24	80
1	6	25	82
1	6	26	85
1	6	27	87
1	6	28	90
1	6	29	92
1	6	30	95
1	6	31	97
1	6	32	100
1	6	33	102
1	6	34	105
1	6	35	107
1	6	36	110
1	6	37	112
1	6	38	115
1	6	39	117
1	6	40	120
1	6	41	122
1	6	42	125
1	6	43	127
1	6	44	130
1	6	45	132
1	6	46	135
1	6	47	137
1	6	48	140
1	6	49	142
1	7	0	23
1	7	1	25
1	7	2	28
1	7	3	30
1	7	4	33
1	7	5	35
1	7	6	38
1	7	7	40
1	7	8	43
1	7	9	45
1	7	10	48
1	7	11	50
1	7	12	53
1	7	13	55
1	7	14	58
1	7	15	60
1	7	16	63
1	7	17	65
1	7	18	68
1	7	19	70
1	7	20	73
1	7	21	75
1	7	22	78
1	7	23	80
1	7	24	83
1	7	25	85
1	7	26	88
1	7	27	90
1	7	28	93
1	7	29	95
1	7	30	98
1	7	31	100
1	7	32	103
1	7	33	105
1	7	34	108
1	7	35	110
1	7	36	113
1	7	37	115
1	7	38	118
1	7	39	120
1	7	40	123
1	7	41	125
1	7	42	128
1	7	43	130
1	7	44	133
1	7	45	135
1	7	46	138
1	7	47	140
1	7	48	143
1	7	49	145
1	8	0	26
1	8	1	28
1	8	2	31
1	8	3	33
1	8	4	36
1	8	5	38
1	8	6	41
1	8	7	43
1	8	8	46
1	8	9	48
1	8	10	51
1	8	11	53
1	8	12	56
1	8	13	58
1	8	14	61
1	8	15	63
1	8	16	66
1	8	17	68
1	8	18	71
1	8	19	73
1	8	20	76
1	8	21	78
1	8	22	81
1	8	23	83
